id,datetime,userAgent,searchIsContextual,isInternal,actionCause,operatingSystemWithVersion,country,city,batchId,language,browserWithVersion,username,numberOfResults,splitTestRunVersion,anonymous,browser,responseTimeMs,searchCustomData,searchOriginLevel1,searchOriginLevel2,withResults,userId,originContext,originLevel3,causeV2,queryPipeline,deviceCategory,originLevel2,originLevel1,region,splitTestRunName,advancedQueryExpression,customDatas,visitorId,queryExpression,withClicks,mobile,visitId,c_jsuiversion,c_product,c_facetvalue
"77d5cb5d-5fe6-49b5-bb34-e52178480ed7","2019-10-01 07:28:47.487","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","f","f","searchboxSubmit","Windows 7","Brazil","São Paulo","0c0f7541-dfe4-4c7f-a1e4-a531dda256e7","en","Chrome 49.0","vera.caldwell@hotmail.com","264","","f","Chrome","107","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Mortens Fitness Consultants"",""c_ipaddress"":""179.77.216.101""}","CommunitySearch","","t","vera.caldwell@hotmail.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Sao Paulo","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Mortens Fitness Consultants"",""c_ipaddress"":""179.77.216.101""}","324ddd94-f76c-4940-b912-f07451956134","how does my tracker detect my heart rate?","f","f","298226ea-1da3-4ec1-a5a0-19c9216891cc","0.0.0.0;0.0.0.0","Fitbit Flex 2 Bangle",""
"d1aa8ad5-86d1-4640-b8ff-0f992aa67c24","2019-10-01 07:29:27.569","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","China","","35ef5fd6-cba7-4ea4-90d2-31ba3c5e79d7","en","Firefox 45.0","anonymous","9495","","t","Firefox","113","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":"""",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""Arizona Fitness Specialists"",""c_ipaddress"":""115.84.192.169""}","CommunitySearch","","t","27e2dc79-f404-4cde-a310-81ee184f49ac","","","searchboxSubmit","","Personal computer","","CommunitySearch","Asia","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":"""",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""Arizona Fitness Specialists"",""c_ipaddress"":""115.84.192.169""}","27e2dc79-f404-4cde-a310-81ee184f49ac","smart watch is not working","t","f","d11c5d3d-df12-487b-818f-c2f67558059d","0.0.0.0;0.0.0.0","Speedbit Blaze Smart",""
"8f8f8a41-7fca-4831-ac1d-878de9ae8e8b","2019-10-01 07:31:08.574","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E233 Safari/601.1","f","f","inputChange","iOS 9","United States","","da8bf9cf-6c1d-48af-9931-0c1f0d0563bd","en","Safari mobile 9.0","anonymous","68154","","t","Safari mobile","14","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speed Flex 2 Fitness Tracker"",""c_partners"":""Mortens Fitness Consultants"",""c_ipaddress"":""192.153.154.96""}","CommunityCaseCreation","","t","28827f04-75f4-488a-bc31-732641bbdaa3","","","inputChange","","Smartphone","","CommunityCaseCreation","North America","","($some(keywords: how to charge the watch, match: 1, removeStopWords: true, maximum: 300)) ($sort(criteria: relevancy))","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speed Flex 2 Fitness Tracker"",""c_partners"":""Mortens Fitness Consultants"",""c_ipaddress"":""192.153.154.96""}","28827f04-75f4-488a-bc31-732641bbdaa3","how to charge the watch","f","t","ea888523-27c4-4582-a109-eab33e3a428e","0.0.0.0;0.0.0.0","Speed Flex 2 Fitness Tracker",""
"71aa6976-9512-4a3e-861c-e977d51b578f","2019-10-01 07:31:15.853","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36","f","f","searchboxSubmit","Windows 7","Spain","Calamonte","9a363d8c-dbdc-47b5-833e-ddd2d99198f6","en","Chrome 50.0","anonymous","7","","t","Chrome","20","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":"""",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""85.48.216.182""}","CommunitySearch","","t","b7e41172-b781-4f90-ad69-71240b80a2cd","","","searchboxSubmit","","Personal computer","","CommunitySearch","Badajoz","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":"""",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""85.48.216.182""}","b7e41172-b781-4f90-ad69-71240b80a2cd","speedbit blase","f","f","ce6ba40b-8f58-4d65-81ba-d89bde01bcf6","0.0.0.0;0.0.0.0","Fitbit Blaze Smart Fitness Watch - Large - Black",""
"2621aa7a-9bca-4019-8f06-a316e4bb3980","2019-10-01 07:31:20.915","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E233 Safari/601.1","f","f","searchboxSubmit","iOS 9","United States","Philadelphia","cd76221b-bf64-48bd-b35c-390e8d42a72a","en","Safari mobile 9.0","sue.berry@gmail.com","51983","","f","Safari mobile","37","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Speed Flex 2 Fitness Tracker"",""c_partners"":""Algofit.com"",""c_ipaddress"":""198.199.154.209""}","CommunitySearch","","t","sue.berry@gmail.com","","","searchboxSubmit","","Smartphone","","CommunitySearch","Pennsylvania","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":"""",""c_product"":""Speed Flex 2 Fitness Tracker"",""c_partners"":""Algofit.com"",""c_ipaddress"":""198.199.154.209""}","0f5d71a6-ca76-45dc-a54d-7a5380cf1005","how to charge the watch","t","t","cb865197-dc0e-4e09-a442-66726934abb3","0.0.0.0;0.0.0.0","Speed Flex 2 Fitness Tracker",""
"bfb76a49-1efd-4135-9022-149fead7af05","2019-10-01 07:31:51.347","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","Brazil","São Paulo","7bb2bcda-e08f-4419-afb4-e86657ea6f07","en","Firefox 45.0","marjorie.lewis@strongit.com","824","","f","Firefox","108","{""c_recommendation"":""Service Contracts"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Inty"",""c_ipaddress"":""179.77.216.101""}","CommunitySearch","","t","marjorie.lewis@strongit.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Sao Paulo","","","{""c_recommendation"":""Service Contracts"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Inty"",""c_ipaddress"":""179.77.216.101""}","3d765a8b-38bf-4c63-b381-d58b086a2ab9","how do fitbit trackers sync their data?","t","f","095d3500-3b06-441b-b0cf-ea8df3dbc061","0.0.0.0;0.0.0.0","Fitbit Flex 2 Bangle",""
"b25f264e-d568-4075-a917-38c9df7f9054","2019-10-01 07:32:18.914","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36","f","f","searchboxSubmit","Windows 7","United States","Philadelphia","d56c2899-d8b7-4ec9-9dd2-ab3300c375c4","en","Chrome 50.0","wallace.james@hexzone.com","7","","f","Chrome","22","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":"""",""c_product"":""Fitbit Alta Fitness"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""198.199.154.209""}","CommunitySearch","","t","wallace.james@hexzone.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","Pennsylvania","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value1"",""c_partnerstype"":"""",""c_product"":""Fitbit Alta Fitness"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""198.199.154.209""}","0bc2550d-c7af-403d-85d6-390412a83746","speedbit blase","f","f","ed61feb0-55d3-4f52-a187-3a999975df47","0.0.0.0;0.0.0.0","Fitbit Alta Fitness",""
"4be67ea5-30c0-4e57-9620-203f00fcbec8","2019-10-01 07:32:47.351","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","United States","Boardman","08d84584-0798-40aa-afa2-75e9b7636c7e","en","Firefox 45.0","anonymous","820","","t","Firefox","107","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""J&J Fitness Inc"",""c_ipaddress"":""52.24.0.108""}","CommunitySearch","","t","6211d70a-4c28-46de-8502-5d0e072367b8","","","searchboxSubmit","","Personal computer","","CommunitySearch","Oregon","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""J&J Fitness Inc"",""c_ipaddress"":""52.24.0.108""}","6211d70a-4c28-46de-8502-5d0e072367b8","can i improve my tracker's battery life?","t","f","2d981344-b154-46fd-a1f4-82b3744fd91c","0.0.0.0;0.0.0.0","Fitbit Flex 2 Bangle",""
"5c79318a-c0c1-4e6b-b3ee-8e66ffc3b01b","2019-10-01 07:33:00.903","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","f","f","searchboxSubmit","Windows 7","Netherlands","","83b2eaa6-70ed-468e-a21d-e2b0b44f1831","en","Chrome 49.0","anonymous","820","","t","Chrome","99","{""c_recommendation"":"""",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Flex 2 Fitness"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""82.204.109.172""}","CommunitySearch","","t","0dd51f29-d0a2-4685-8f78-0838dbac1106","","","searchboxSubmit","","Personal computer","","CommunitySearch","Europe","","","{""c_recommendation"":"""",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Flex 2 Fitness"",""c_partners"":""ProFitYourSELF"",""c_ipaddress"":""82.204.109.172""}","0dd51f29-d0a2-4685-8f78-0838dbac1106","can i improve my tracker's battery life?","f","f","35453aec-dfb2-45b4-ac47-1a1941593f81","0.0.0.0;0.0.0.0","Speedbit Flex 2 Fitness",""
"a6b44e96-378c-4256-a663-0b58362dd6b3","2019-10-01 07:33:50.718","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","f","f","searchboxSubmit","Windows 7","United States","","382be0e4-4c61-42a1-a0df-afa112fcab85","en","Chrome 49.0","christian.rhodes@facebook.com","162","","f","Chrome","30","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""Reseller"",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""74.125.226.120""}","CommunitySearch","","t","christian.rhodes@facebook.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","North America","","","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""Reseller"",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""74.125.226.120""}","81ed4771-931b-4685-b1b6-6d61f603bbba","tracking system","t","f","2b60ae37-0af1-45e1-bb40-5fa091b6bed8","0.0.0.0;0.0.0.0","Speedbit Charge 2 Fitness",""
"b67ae335-61f1-4754-8a5d-811712dec674","2019-10-01 07:33:52.835","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","f","f","searchboxSubmit","Windows 7","United States","","7d28fd6d-34e8-4534-992e-b5eb6500c4ef","en","Chrome 49.0","christian.rhodes@facebook.com","147","","f","Chrome","34","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""Jackson & Larry"",""c_ipaddress"":""74.125.226.120""}","CommunitySearch","","t","christian.rhodes@facebook.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","North America","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""Jackson & Larry"",""c_ipaddress"":""74.125.226.120""}","81ed4771-931b-4685-b1b6-6d61f603bbba","smart watch","t","f","2b60ae37-0af1-45e1-bb40-5fa091b6bed8","0.0.0.0;0.0.0.0","Speedbit Charge 2 Fitness",""
"c864b5a6-d969-4a68-9051-7f85d4050b88","2019-10-01 07:33:57.73","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13E238","f","f","searchboxSubmit","iOS 9","Spain","Calamonte","8f19227c-1c0f-40e2-9fd2-ca30fdfd35cb","en","Safari mobile","anonymous","1855","","t","Safari mobile","53","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":"""",""c_product"":""Speedbit Zip Fitness Tracker"",""c_partners"":""Arizona Fitness Specialists"",""c_ipaddress"":""85.48.216.182""}","CommunitySearch","","t","2524099b-a54f-485d-83f0-0dbfb3b37d80","","","searchboxSubmit","","Smartphone","","CommunitySearch","Badajoz","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":"""",""c_product"":""Speedbit Zip Fitness Tracker"",""c_partners"":""Arizona Fitness Specialists"",""c_ipaddress"":""85.48.216.182""}","2524099b-a54f-485d-83f0-0dbfb3b37d80","speedbit blaze broken","f","t","e9eff011-dfac-4352-9e4d-a4338dcd84b8","0.0.0.0;0.0.0.0","Speedbit Zip Fitness Tracker",""
"0c6a877a-6f66-4647-b96e-ff1371501040","2019-10-01 07:34:29.457","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","Canada","","fb135929-2956-4bc2-8d35-f46dcb846846","en","Firefox 45.0","clayton.allen@facebook.com","43","","f","Firefox","80","{""c_recommendation"":""Status Upgrades"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Alta Fitness"",""c_partners"":""Arizona Fitness Specialists"",""c_ipaddress"":""155.15.0.45""}","CommunitySearch","","t","clayton.allen@facebook.com","","","searchboxSubmit","","Personal computer","","CommunitySearch","North America","","","{""c_recommendation"":""Status Upgrades"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":""ISV"",""c_product"":""Fitbit Alta Fitness"",""c_partners"":""Arizona Fitness Specialists"",""c_ipaddress"":""155.15.0.45""}","e6a0fca8-3e9d-4166-a4a4-bdf92299de13","how to enable the intelligent assistant","t","f","eb6ddf2b-1e13-4e30-bd2a-e2b6718aef22","0.0.0.0;0.0.0.0","Fitbit Alta Fitness",""
"9d93df12-ab13-462b-8a4d-a82ebebd4859","2019-10-01 07:34:42.039","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","United States","Richmond","b952852b-b2ac-40bd-958e-c3ebc2129b84","en","Firefox 45.0","anonymous","376","","t","Firefox","133","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Inty"",""c_ipaddress"":""159.28.0.98""}","CommunitySearch","","t","b3d9a71f-94a5-45e4-b70c-da0da862d125","","","searchboxSubmit","","Personal computer","","CommunitySearch","Indiana","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value2"",""c_partnerstype"":"""",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Inty"",""c_ipaddress"":""159.28.0.98""}","b3d9a71f-94a5-45e4-b70c-da0da862d125","blaze user guide","f","f","02630065-3a6c-4b23-97ab-b915784feb90","0.0.0.0;0.0.0.0","Fitbit Flex 2 Bangle",""
"5384acd5-7bc3-4252-876d-bd74105eb403","2019-10-01 07:35:21.697","Mozilla/5.0 (Linux; Android 5.1.1; Nexus 6 Build/LYZ28E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.23 Mobile Safari/537.36","f","f","searchboxSubmit","Android 5.1 lollipop","Canada","Toronto","d081e2fd-c380-460f-ba96-a28f3d6c46b0","en","Chrome Mobile 48.0","anonymous","2493","","t","Chrome Mobile","106","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""66.46.18.1""}","CommunitySearch","","t","a2ea7d4f-0f8b-44ae-b49e-5680e8b07708","","","searchboxSubmit","","Smartphone","","CommunitySearch","Ontario","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_product"":""Speedbit Blaze Smart"",""c_partners"":""FitnessPlus"",""c_ipaddress"":""66.46.18.1""}","a2ea7d4f-0f8b-44ae-b49e-5680e8b07708","fitbit charge","f","t","7850ef2d-84bf-43fd-95b1-4f55dfcec960","0.0.0.0;0.0.0.0","Speedbit Blaze Smart",""
"e4e134c9-3234-4433-976f-e9b582a3b11d","2019-10-01 07:35:22.382","Mozilla/5.0 (Linux; Android 5.1.1; Nexus 6 Build/LYZ28E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.23 Mobile Safari/537.36","f","f","interfaceChange","Android 5.1 lollipop","Canada","Toronto","5b930c06-098d-4f19-97d3-260f6dd8e362","en","Chrome Mobile 48.0","anonymous","2493","","t","Chrome Mobile","90","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_interfacechangeto"":"""",""c_product"":""Fitbit Alta Fitness"",""c_partners"":""Jackson & Larry"",""c_entitlement"":""Anonymous"",""c_ipaddress"":""66.46.18.1""}","CommunitySearch","","t","a2ea7d4f-0f8b-44ae-b49e-5680e8b07708","","","interfaceChange","","Smartphone","","CommunitySearch","Ontario","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""ISV"",""c_interfacechangeto"":"""",""c_product"":""Fitbit Alta Fitness"",""c_partners"":""Jackson & Larry"",""c_entitlement"":""Anonymous"",""c_ipaddress"":""66.46.18.1""}","a2ea7d4f-0f8b-44ae-b49e-5680e8b07708","fitbit charge","t","t","7850ef2d-84bf-43fd-95b1-4f55dfcec960","0.0.0.0;0.0.0.0","Fitbit Alta Fitness",""
"1523ea4b-dfc9-4844-a119-8941c2c04849","2019-10-01 07:35:39.674","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36","f","f","searchboxSubmit","Windows 7","China","","4ce09d4e-1e64-4787-937a-fc3405e21e67","en","Chrome 50.0","anonymous","625","","t","Chrome","70","{""c_recommendation"":"""",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""SI's"",""c_product"":""Speedbit Flex 2 Fitness"",""c_partners"":""Arizona Fitness Specialists"",""c_ipaddress"":""115.84.192.169""}","CommunitySearch","","t","6e0d5f4f-d52a-4f9e-8dfa-a0e67f7fa13a","","","searchboxSubmit","","Personal computer","","CommunitySearch","Asia","","","{""c_recommendation"":"""",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":"""",""c_partnerstype"":""SI's"",""c_product"":""Speedbit Flex 2 Fitness"",""c_partners"":""Arizona Fitness Specialists"",""c_ipaddress"":""115.84.192.169""}","6e0d5f4f-d52a-4f9e-8dfa-a0e67f7fa13a","speedbit blaze","t","f","58114b71-dd43-46b8-ba78-a2c1f25ee675","0.0.0.0;0.0.0.0","Speedbit Flex 2 Fitness",""
"d071cb87-471d-463f-a31e-b4582b2d997c","2019-10-01 07:36:37.286","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","f","f","searchboxSubmit","Windows 7","Canada","","a12e988d-b076-41bf-b6cf-536b615d978e","en","Firefox 45.0","anonymous","873","","t","Firefox","29","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":""SI's"",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""Pro Fitness Consulting"",""c_ipaddress"":""155.15.0.45""}","CommunitySearch","","t","db5b81b6-fa5d-4bcb-9694-45a437e44063","","","searchboxSubmit","","Personal computer","","CommunitySearch","North America","","","{""c_recommendation"":""Training Courses"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_customvalue"":""Value3"",""c_partnerstype"":""SI's"",""c_product"":""Fitbit Blaze Smart Fitness Watch - Large - Black"",""c_partners"":""Pro Fitness Consulting"",""c_ipaddress"":""155.15.0.45""}","db5b81b6-fa5d-4bcb-9694-45a437e44063","how to add maps","t","f","3d553787-3008-416c-839a-dbc082845145","0.0.0.0;0.0.0.0","Fitbit Blaze Smart Fitness Watch - Large - Black",""
"41b05a8e-b0bc-4d21-8005-3833d7b74cfd","2019-10-01 07:37:05.89","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1","f","f","inputChange","iOS 9","China","","652517aa-cdc2-4ef6-83e3-7f860002902f","en","Safari mobile 9.0","anonymous","4038","","t","Safari mobile","68","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":"""",""c_partnerstype"":""SI's"",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""Inty"",""c_ipaddress"":""106.83.123.87""}","CommunityCaseCreation","","t","75f33ecb-2f6b-40bf-a547-8e9449465c97","","","inputChange","","Smartphone","","CommunityCaseCreation","Chongqing","","($some(keywords: can't connect, match: 1, removeStopWords: true, maximum: 300)) ($sort(criteria: relevancy))","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":"""",""c_partnerstype"":""SI's"",""c_product"":""Speedbit Charge 2 Fitness"",""c_partners"":""Inty"",""c_ipaddress"":""106.83.123.87""}","75f33ecb-2f6b-40bf-a547-8e9449465c97","can't connect","f","t","c3837d36-495c-4104-b124-35b27ff2d724","0.0.0.0;0.0.0.0","Speedbit Charge 2 Fitness",""
"f4f7a72c-e841-48de-96e8-6edf56fdffde","2019-10-01 07:37:43.556","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E233 Safari/601.1","f","f","inputChange","iOS 9","Spain","Calamonte","9d170aad-5b8d-47c4-ac1f-701db47acd81","en","Safari mobile 9.0","anonymous","6920","","t","Safari mobile","83","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":"""",""c_partnerstype"":""Reseller"",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Jackson & Larry"",""c_ipaddress"":""85.48.216.182""}","CommunityCaseCreation","","t","a54ce8fe-b416-471e-8dc2-07b4739060cb","","","inputChange","","Smartphone","","CommunityCaseCreation","Badajoz","","($some(keywords: connect laptop to smart watch, match: 1, removeStopWords: true, maximum: 300)) ($sort(criteria: relevancy))","{""c_recommendation"":""Certifications"",""c_jsuiversion"":""0.0.0.0;0.0.0.0"",""c_inputtitle"":""Subject"",""c_customvalue"":"""",""c_partnerstype"":""Reseller"",""c_product"":""Fitbit Flex 2 Bangle"",""c_partners"":""Jackson & Larry"",""c_ipaddress"":""85.48.216.182""}","a54ce8fe-b416-471e-8dc2-07b4739060cb","connect laptop to smart watch","t","t","6ea6432d-78f2-457f-b177-49661783441d","0.0.0.0;0.0.0.0","Fitbit Flex 2 Bangle",""
